asset_id,asset_type,substation_region,grid_failure_flag,predicted_failure_prob,expected_impact,risk_score
140557,Transformer,Central,1,0.895,823514.5733,737045.5431035
140558,Switchgear,North,1,0.775,1039403.17325,805537.45926875
140559,Circuit Breaker,Central,1,0.825,642450.5478000001,530021.701935
140560,Switchgear,East,1,0.765,307260.32909,235054.15175385002
140561,Switchgear,East,0,0.075,822148.4179,61661.1313425
140562,Transformer,South,0,0.04,585199.6991,23407.987964
140563,Transmission Line,South,1,0.955,393796.08050000004,376075.25687750004
140564,Switchgear,Central,0,0.05,980102.0795,49005.103975000005
140565,Transmission Line,East,1,0.905,614254.0335,555899.9003175
140566,Transmission Line,East,1,0.95,438286.2176,416371.90671999997
140567,Transmission Line,North,0,0.17,781271.0656000001,132816.08115200003
140568,Switchgear,East,1,0.98,367818.86964,360462.4922472
140569,Transmission Line,West,0,0.15,384182.6728,57627.40092
140570,Circuit Breaker,Central,0,0.12,784817.7967999999,94178.13561599999
140571,Switchgear,North,0,0.02,491957.93042,9839.1586084
140572,Transformer,Central,1,0.61,1392196.9761,849240.1554210001
140573,Circuit Breaker,South,0,0.11,1135715.6722,124928.723942
140574,Transmission Line,East,0,0.015,345470.99954,5182.0649931
140575,Transformer,South,1,0.815,875855.94519,713822.59532985
140576,Substation,North,1,0.85,850089.3393000001,722575.938405
140577,Transmission Line,East,1,0.96,251687.1824,241619.69510399998
140578,Substation,North,0,0.03,814816.49573,24444.4948719
140579,Transformer,North,0,0.32,1015519.73338,324966.3146816
140580,Switchgear,East,1,0.86,664388.7833,571374.353638
140581,Switchgear,South,1,0.39,273414.93935,106631.8263465
140582,Circuit Breaker,East,0,0.25,838926.87846,209731.719615
140583,Switchgear,South,1,0.945,421814.94775,398615.12562375
140584,Substation,South,0,0.32,1071728.91102,342953.2515264
140585,Transformer,West,0,0.0,770322.094878,0.0
140586,Switchgear,North,1,0.75,890302.8359300001,667727.1269475
140587,Circuit Breaker,North,0,0.17,682292.7194,115989.762298
140588,Transformer,East,0,0.105,458641.39480999997,48157.34645504999
140589,Switchgear,Central,0,0.06,915918.9517000001,54955.137102
140590,Substation,North,0,0.1,430081.5629,43008.156290000006
140591,Circuit Breaker,Central,1,0.975,1433740.8571,1397897.3356724998
140592,Circuit Breaker,North,1,0.955,338577.1533,323341.1814015
140593,Transmission Line,East,0,0.055,120482.75141,6626.55132755
140594,Switchgear,West,0,0.14,458034.8773,64124.88282200001
140595,Switchgear,North,1,0.995,551508.3537,548750.8119315
140596,Transformer,West,0,0.09,339292.36887999997,30536.313199199994
140597,Switchgear,East,1,0.45,1094601.47002,492570.66150899994
140598,Transmission Line,North,1,0.845,1316117.5201,1112119.3044845
140599,Substation,East,0,0.17,863313.686,146763.32662
140600,Transformer,Central,0,0.06,1069684.5049,64181.070294000005
140601,Substation,West,0,0.015,974806.0782999999,14622.0911745
140602,Transmission Line,West,0,0.345,726639.3514,250690.576233
140603,Transmission Line,South,1,0.865,738084.4595,638443.0574675
140604,Substation,East,0,0.115,645154.9823,74192.82296450001
140605,Switchgear,North,1,0.88,991211.795032,872266.37962816
140606,Switchgear,North,0,0.01,834962.9584,8349.629584
140607,Substation,East,0,0.02,758012.21375,15160.244275000001
140608,Substation,North,0,0.12,936046.2298,112325.547576
140609,Transmission Line,West,0,0.02,435950.07769999997,8719.001553999999
140610,Transmission Line,South,1,0.905,1109972.0925,1004524.7437125001
140611,Transformer,South,0,0.035,1121320.3499,39246.21224650001
140612,Circuit Breaker,West,0,0.025,636583.8429,15914.596072500002
140613,Circuit Breaker,South,0,0.125,888223.7708999999,111027.97136249999
140614,Transformer,East,1,0.765,767448.9175,587098.4218875
140615,Switchgear,Central,0,0.085,565510.2996,48068.375466000005
140616,Transformer,North,0,0.125,692424.2601000001,86553.03251250001
140617,Transmission Line,North,1,0.88,451549.17819999997,397363.276816
140618,Switchgear,South,1,0.835,455984.5087,380747.0647645
140619,Transmission Line,West,0,0.18,148761.02153,26776.983875399997
140620,Transformer,Central,1,0.85,1316895.9605,1119361.566425
140621,Circuit Breaker,North,0,0.095,458137.82519999996,43523.093393999996
140622,Transformer,North,0,0.01,538257.3987,5382.573987000001
140623,Switchgear,West,0,0.275,1306131.775,359186.238125
140624,Transmission Line,West,0,0.06,617704.4771,37062.268626
140625,Transmission Line,Central,1,0.935,639696.0421,598115.7993635
140626,Substation,West,0,0.14,196492.92591000002,27509.009627400006
140627,Switchgear,East,0,0.02,423173.54630000005,8463.470926000002
140628,Transformer,West,1,0.935,473614.3854,442829.45034900005
140629,Switchgear,East,1,0.785,423368.74615,332344.46572775004
140630,Transmission Line,North,0,0.055,1036540.8416,57009.746288
140631,Switchgear,East,1,0.85,486675.4511,413674.13343499997
140632,Transmission Line,Central,1,0.835,947128.7156,790852.477526
140633,Circuit Breaker,Central,0,0.02,1421437.4774,28428.749548
140634,Circuit Breaker,Central,1,0.8,1077620.3249,862096.25992
140635,Switchgear,North,0,0.005,1015889.0192,5079.445096
140636,Transformer,East,0,0.105,495065.01509999996,51981.82658549999
140637,Transformer,West,0,0.05,311596.56515,15579.8282575
140638,Circuit Breaker,North,1,0.85,443081.43295000005,376619.21800750005
140639,Substation,North,0,0.065,295786.44402,19226.1188613
140640,Transformer,Central,0,0.14,866594.96062,121323.29448680002
140641,Substation,South,1,0.72,154075.54184,110934.39012479999
140642,Transformer,East,1,0.98,976304.2712,956778.1857759999
140643,Substation,North,0,0.015,925161.2714000001,13877.419071
140644,Circuit Breaker,East,0,0.305,572778.1788,174697.344534
140645,Circuit Breaker,West,0,0.005,1082935.1584,5414.675792000001
140646,Circuit Breaker,North,1,0.625,415634.6675,259771.6671875
140647,Transmission Line,South,1,0.885,599150.5439,530248.2313515
140648,Circuit Breaker,Central,1,0.97,829402.2698,804520.201706
140649,Transformer,South,0,0.22,939226.5388,206629.838536
140650,Transformer,East,0,0.185,737230.03148,136387.5558238
140651,Transformer,North,1,0.88,640181.9887999999,563360.150144
140652,Substation,North,0,0.085,283507.92511,24098.17363435
140653,Switchgear,East,1,0.935,1048522.1486,980368.208941
140654,Substation,East,1,0.955,830443.8184,793073.846572
140655,Transformer,Central,1,0.78,1193408.0866999999,930858.3076259999
140656,Transmission Line,East,1,0.97,1116901.9420999999,1083394.8838369998
140657,Substation,North,0,0.18,782982.4767,140936.845806
140658,Transmission Line,Central,0,0.01,614240.5248,6142.405248
140659,Switchgear,East,0,0.01,1237923.7784,12379.237783999999
140660,Transmission Line,South,1,0.93,753363.4539000001,700628.0121270001
140661,Transmission Line,East,0,0.15,543323.2848,81498.49272
140662,TRANSFORMER,North,0,0.04,494945.7073998,19797.828295992
140663,Transmission Line,North,0,0.09,418748.3298,37687.349682
140664,Transformer,South,0,0.04,738005.9964,29520.239856
140665,Transformer,East,0,0.095,1278185.6657,121427.6382415
140666,Transmission Line,North,1,0.93,640634.54415,595790.1260595
140667,Switchgear,North,1,0.81,762781.9336999999,617853.366297
140668,Transformer,Central,0,0.075,353501.09666000004,26512.582249500003
140669,Transmission Line,West,1,0.88,1041311.2427000001,916353.893576
140670,Transformer,East,0,0.015,793753.7629,11906.3064435
140671,Transmission Line,East,1,0.745,325717.784,242659.74907999998
140672,Transmission Line,North,1,0.965,985682.9321999999,951184.0295729999
140673,Transmission Line,West,0,0.03,1261766.4959,37852.994877
140674,Transformer,East,0,0.1,218504.5521,21850.45521
140675,Transmission Line,North,1,0.88,1406728.5625999998,1237921.1350879997
140676,Switchgear,South,1,0.95,545215.8068,517955.01646
140677,Circuit Breaker,West,0,0.16,795294.8385000001,127247.17416000001
140678,Switchgear,North,0,0.085,964530.8160999999,81985.1193685
140679,Switchgear,South,0,0.08,1118704.8939,89496.391512
140680,Switchgear,North,0,0.185,64455.4052,11924.249962
140681,Switchgear,North,0,0.045,503836.52969999996,22672.643836499996
140682,Switchgear,South,1,0.945,352262.18536,332887.7651652
140683,Substation,Central,0,0.005,692008.9702999999,3460.0448515
140684,Circuit Breaker,East,0,0.25,758898.3945,189724.598625
140685,transformer,North,0,0.4,533370.06019,213348.024076
140686,Substation,North,0,0.06,743097.3793,44585.842758
140687,Substation,North,0,0.045,937156.12278,42172.0255251
140688,Switchgear,East,1,0.965,688405.4103999999,664311.221036
140689,Transformer,West,1,0.945,1008135.4276,952687.979082
140690,Substation,West,0,0.02,444207.07621,8884.1415242
140691,Circuit Breaker,Central,1,0.95,465986.52884,442687.20239799994
140692,Substation,East,0,0.18,788758.68335,141976.563003
140693,transformer,North,1,0.815,862625.6537,703039.9077655
140694,Circuit Breaker,East,1,0.935,1443892.4744,1350039.463564
140695,Circuit Breaker,East,0,0.205,296624.2888,60807.979203999996
140696,Transformer,East,0,0.11,628153.4954,69096.884494
140697,Switchgear,Central,1,0.895,350048.4668,313293.377786
140698,Transformer,East,1,0.91,382724.93327000004,348279.6892757001
140699,Transformer,South,0,0.1,773442.52789,77344.252789
140700,Transmission Line,East,1,0.925,142386.08573,131707.12930025
140701,Circuit Breaker,East,0,0.035,1162493.2511,40687.2637885
140702,Substation,East,0,0.47,710239.3174,333812.479178
140703,Transmission Line,Central,1,0.94,885090.301,831984.8829399999
140704,Transformer,North,0,0.1,853843.6427000001,85384.36427000002
140705,Switchgear,East,0,0.18,407878.08349999995,73418.05502999999
140706,Circuit Breaker,North,0,0.18,741391.4566,133450.462188
140707,Switchgear,South,0,0.02,554981.8096,11099.636192000002
140708,Circuit Breaker,South,0,0.0,1336447.0004,0.0
140709,Circuit Breaker,Central,0,0.16,986591.3529999999,157854.61648
140710,Transmission Line,Central,0,0.005,571411.2942,2857.056471
140711,Circuit Breaker,Central,0,0.545,429307.07091,233972.35364595003
140712,Transmission Line,East,0,0.515,889067.9585000001,457869.9986275
140713,Circuit Breaker,Central,1,0.275,224687.50536,61789.063974000004
140714,Substation,East,0,0.005,536510.1593,2682.5507965
140715,Substation,West,0,0.09,274966.91018999997,24747.021917099995
140716,Substation,East,1,0.76,971425.0001,738283.000076
140717,Transmission Line,East,0,0.175,1239693.5685999999,216946.37450499996
140718,Circuit Breaker,West,1,0.94,482812.9186,453844.14348399994
140719,Circuit Breaker,South,0,0.055,620674.5964,34137.102802
140720,Transformer,South,0,0.025,1073065.8392,26826.64598
140721,Transformer,North,1,0.955,719272.3553,686905.0993115
140722,Transformer,East,0,0.225,855615.0031,192513.37569749999
140723,Transformer,East,0,0.075,1155297.9801,86647.3485075
140724,Circuit Breaker,North,0,0.04,1160911.2119,46436.448476
140725,Transmission Line,West,1,0.935,335424.66526000004,313622.06201810006
140726,Circuit Breaker,South,0,0.13,698357.4495400001,90786.46844020001
140727,Transformer,North,1,0.815,680756.51163,554816.5569784499
140728,Transmission Line,Central,0,0.05,370479.03516,18523.951758000003
140729,Transformer,North,0,0.16,1167562.6679,186810.026864
140730,Circuit Breaker,East,0,0.43,900029.9567999999,387012.88142399996
140731,Transmission Line,West,1,0.805,898706.6113,723458.8220965001
140732,Transformer,Central,0,0.07,1186897.8001,83082.84600700001
140733,Substation,Central,0,0.01,568421.6825,5684.216825
140734,Circuit Breaker,North,0,0.12,434440.5344,52132.864128
140735,Substation,East,0,0.21,1340377.5184,281479.278864
140736,Transmission Line,West,1,0.815,561932.5848,457975.0566119999
140737,Substation,Central,0,0.58,352849.2324,204652.55479199998
140738,Switchgear,East,0,0.255,788524.88695,201073.84617225
140739,Transformer,West,1,0.92,1128227.1006,1037968.932552
140740,Transformer,North,0,0.01,829439.0184,8294.390184
140741,Switchgear,East,0,0.07,437797.62971,30645.834079700002
140742,Circuit Breaker,Central,1,0.605,1309351.0548,792157.388154
140743,TRANSFORMER,South,1,0.865,509844.29929999996,441015.3188945
140744,Transmission Line,West,1,0.625,1088678.7048,680424.1905
140745,Switchgear,South,0,0.095,496758.43265,47192.051101749996
140746,Transformer,Central,0,0.0,1114343.8821999999,0.0
140747,Circuit Breaker,North,0,0.165,409935.22849999997,67639.3127025
140748,Transformer,East,0,0.165,127135.04301,20977.28209665
140749,Transformer,East,1,0.85,931012.26977,791360.4293045
140750,Transmission Line,West,0,0.025,830055.9709000001,20751.399272500003
140751,Substation,East,0,0.175,606650.1335,106163.7733625
140752,Transformer,West,0,0.22,903873.8381999999,198852.24440399997
140753,Transformer,East,1,0.855,460811.38713000005,393993.73599615
140754,Switchgear,West,0,0.03,267960.1903,8038.805709
140755,Switchgear,Central,0,0.075,704403.7054999999,52830.277912499994
140756,Switchgear,North,0,0.2,145496.24889,29099.249777999998
140757,Switchgear,Central,1,0.975,861518.82205,839980.8514987499
140758,Switchgear,Central,0,0.18,1285069.3915,231312.49047
140759,Circuit Breaker,Central,1,0.945,1413920.0860000001,1336154.48127
140760,Transmission Line,Central,1,0.9,935208.920894,841688.0288046
140761,Switchgear,South,1,0.945,660047.8348,623745.203886
140762,Substation,West,0,0.14,364969.57018,51095.739825200006
140763,Transformer,North,1,0.95,254687.56112000003,241953.183064
140764,Transmission Line,West,1,0.865,269667.85591,233262.69536214997
140765,Transformer,West,1,0.765,811845.3145999999,621061.665669
140766,Substation,North,0,0.08,833855.3851699999,66708.43081359999
140767,Circuit Breaker,North,1,0.895,602918.9123,539612.4265085
140768,Switchgear,North,1,0.89,937979.1967,834801.485063
140769,Circuit Breaker,North,1,0.755,251847.19747999997,190144.63409739998
140770,Switchgear,East,0,0.0,708111.6285000001,0.0
140771,Switchgear,North,0,0.05,594079.7165,29703.985825
140772,Circuit Breaker,North,1,0.76,618025.3477,469699.264252
140773,Switchgear,North,0,0.035,743873.2596,26035.564086000002
140774,Circuit Breaker,West,0,0.07,982255.4829,68757.883803
140775,Transformer,West,1,0.09,242564.03871999998,21830.763484799998
140776,Transformer,South,1,0.995,1078707.9512,1073314.411444
140777,Transmission Line,East,1,0.93,612057.9332280001,569213.8779020401
140778,Switchgear,Central,1,0.75,599236.383,449427.28725000005
140779,Transmission Line,North,0,0.17,843862.4505,143456.616585
140780,Substation,West,0,0.015,1225512.8917,18382.6933755
140781,Switchgear,East,1,0.765,681645.3014,521458.655571
140782,Transformer,Central,0,0.015,1462896.8566,21943.452849
140783,Transmission Line,East,1,0.89,766553.841,682232.9184900001
140784,Circuit Breaker,Central,0,0.06,1034451.2374,62067.074243999996
140785,Switchgear,Central,0,0.2,945748.2319,189149.64638000002
140786,Circuit Breaker,South,0,0.11,598747.4821,65862.223031
140787,Circuit Breaker,Central,1,0.915,513876.4241,470196.9280515
140788,Circuit Breaker,East,1,0.99,358952.88587,355363.3570113
140789,Circuit Breaker,Central,1,0.95,1094041.5909000002,1039339.5113550001
140790,Circuit Breaker,North,1,0.915,664890.4450999999,608374.7572664999
140791,Transformer,West,1,0.91,867670.73633,789580.3700603
140792,Transmission Line,West,0,0.12,652721.8733,78326.62479599999
140793,Transformer,South,0,0.015,803940.0694,12059.101041
140794,Switchgear,Central,0,0.15,971352.87684,145702.931526
140795,transformer,North,0,0.04,114343.59002,4573.7436008
140796,Switchgear,East,0,0.02,991440.5458399999,19828.810916799997
140797,Transformer,West,1,0.905,587642.03106,531816.0381093
140798,TRANSFORMER,West,1,0.935,295311.00101,276115.78594435
140799,Circuit Breaker,West,0,0.07,563643.6791000001,39455.05753700001
140800,Transmission Line,West,1,0.76,839638.0193,638124.894668
140801,Transmission Line,North,1,0.8,692608.1744,554086.53952
140802,Transmission Line,South,0,0.21,441906.8297,92800.434237
140803,Switchgear,West,0,0.265,658874.6925,174601.7935125
140804,Transmission Line,West,1,0.945,1213463.5279,1146723.0338655
140805,Substation,Central,0,0.56,167549.42976,93827.68066560001
140806,Transformer,West,0,0.045,895699.5916,40306.481622
140807,Transformer,East,0,0.22,1125371.5760000001,247581.74672000002
140808,Transformer,West,0,0.095,1028479.1725000001,97705.5213875
140809,Transformer,Central,0,0.115,217806.58065000002,25047.756774750003
140810,Circuit Breaker,South,1,0.74,267038.1962,197608.265188
140811,Circuit Breaker,Central,0,0.045,332009.19592,14940.413816400001
140812,Transformer,South,1,0.85,611706.9074,519950.87129
140813,Substation,South,0,0.125,623358.49408,77919.81176
140814,Transmission Line,Central,1,0.885,500238.97239999997,442711.490574
140815,Transformer,North,0,0.0,1118530.0037,0.0
140816,Substation,Central,0,0.045,477207.30744999996,21474.32883525
140817,Switchgear,North,0,0.01,189776.4157,1897.764157
140818,Substation,Central,1,0.8,680372.9368,544298.34944
140819,Transformer,West,1,0.29,669994.6562,194298.45029799998
